"HAZEL WARREN","138","3.490000000","2005-08-01"
"AMBER DIXON","139","3.740000000","2005-06-14"
"AMBER DIXON","139","4.323333333","2005-07-08"
"AMBER DIXON","139","4.262727272","2005-08-02"
"BETTY WHITE","14","4.190000000","2005-05-26"
"BETTY WHITE","14","4.990000000","2005-06-15"
"BETTY WHITE","14","4.240000000","2005-07-06"
"BETTY WHITE","14","3.990000000","2005-08-01"
"BETTY WHITE","14","4.990000000","2006-02-14"
"EVA RAMOS","140","3.990000000","2005-06-16"
"EVA RAMOS","140","4.275714285","2005-07-11"
"EVA RAMOS","140","5.418571428","2005-08-01"
"DEBBIE REYES","141","2.990000000","2005-05-30"
"DEBBIE REYES","141","6.990000000","2005-06-15"
"DEBBIE REYES","141","3.808181818","2005-07-07"
"DEBBIE REYES","141","3.813529411","2005-08-01"
"APRIL BURNS","142","6.656666666","2005-05-25"
"APRIL BURNS","142","2.490000000","2005-06-15"
"APRIL BURNS","142","4.190000000","2005-07-05"
"APRIL BURNS","142","2.690000000","2005-08-02"
"APRIL BURNS","142","0.990000000","2006-02-14"
"LESLIE GORDON","143","2.990000000","2005-05-26"
"LESLIE GORDON","143","3.390000000","2005-06-17"
"LESLIE GORDON","143","3.767777777","2005-07-07"
"LESLIE GORDON","143","5.490000000","2005-08-02"
"CLARA SHAW","144","2.990000000","2005-05-27"
"CLARA SHAW","144","3.823333333","2005-06-16"
"CLARA SHAW","144","5.212222222","2005-07-08"
"CLARA SHAW","144","4.552500000","2005-08-01"
"LUCILLE HOLMES","145","0.990000000","2005-05-28"
"LUCILLE HOLMES","145","2.990000000","2005-06-18"
"LUCILLE HOLMES","145","3.723333333","2005-07-06"
"LUCILLE HOLMES","145","4.590000000","2005-08-01"
"JAMIE RICE","146","6.490000000","2005-05-29"
"JAMIE RICE","146","3.704285714","2005-06-15"
"JAMIE RICE","146","5.275714285","2005-07-08"
"JAMIE RICE","146","4.913076923","2005-08-02"
"JOANNE ROBERTSON","147","0.990000000","2005-05-27"
"JOANNE ROBERTSON","147","4.240000000","2005-06-18"
"JOANNE ROBERTSON","147","2.451538461","2005-07-06"
"JOANNE ROBERTSON","147","5.123333333","2005-08-01"
"ELEANOR HUNT","148","4.990000000","2005-05-28"
"ELEANOR HUNT","148","4.590000000","2005-06-15"
"ELEANOR HUNT","148","4.580909090","2005-07-06"
"ELEANOR HUNT","148","4.878888888","2005-08-01"
"VALERIE BLACK","149","4.990000000","2005-05-29"
"VALERIE BLACK","149","4.704285714","2005-06-15"
"VALERIE BLACK","149","4.990000000","2005-07-06"
"VALERIE BLACK","149","4.132857142","2005-08-01"
"HELEN HARRIS","15","3.323333333","2005-06-18"
"HELEN HARRIS","15","4.545555555","2005-07-06"
"HELEN HARRIS","15","4.434444444","2005-08-02"
"HELEN HARRIS","15","1.990000000","2006-02-14"
"DANIELLE DANIELS","150","3.656666666","2005-05-27"
"DANIELLE DANIELS","150","3.990000000","2005-06-20"
"DANIELLE DANIELS","150","4.490000000","2005-07-07"
"DANIELLE DANIELS","150","4.302500000","2005-08-01"
"MEGAN PALMER","151","5.490000000","2005-05-26"
"MEGAN PALMER","151","2.790000000","2005-06-18"
"MEGAN PALMER","151","2.990000000","2005-07-07"
"MEGAN PALMER","151","3.790000000","2005-08-01"
"ALICIA MILLS","152","4.990000000","2005-05-27"
"ALICIA MILLS","152","4.990000000","2005-06-20"
"ALICIA MILLS","152","4.323333333","2005-07-06"
"ALICIA MILLS","152","3.444545454","2005-08-01"
"ALICIA MILLS","152","4.990000000","2006-02-14"
"SUZANNE NICHOLS","153","3.240000000","2005-06-18"
"SUZANNE NICHOLS","153","3.990000000","2005-07-06"
"SUZANNE NICHOLS","153","4.190000000","2005-08-02"
"MICHELE GRANT","154","6.656666666","2005-05-27"
"MICHELE GRANT","154","2.990000000","2005-06-17"
"MICHELE GRANT","154","3.990000000","2005-07-06"
"MICHELE GRANT","154","4.590000000","2005-08-01"
"GAIL KNIGHT","155","2.990000000","2005-05-28"
"GAIL KNIGHT","155","5.590000000","2005-06-15"
"GAIL KNIGHT","155","4.290000000","2005-07-09"
"GAIL KNIGHT","155","3.990000000","2005-08-02"
"GAIL KNIGHT","155","3.990000000","2006-02-14"
"BERTHA FERGUSON","156","5.990000000","2005-05-30"
"BERTHA FERGUSON","156","4.240000000","2005-06-17"
"BERTHA FERGUSON","156","3.878888888","2005-07-07"
"BERTHA FERGUSON","156","3.790000000","2005-08-01"
"DARLENE ROSE","157","2.990000000","2005-05-27"
"DARLENE ROSE","157","0.990000000","2005-06-18"
"DARLENE ROSE","157","3.107647058","2005-07-06"
"DARLENE ROSE","157","4.899090909","2005-08-01"
"VERONICA STONE","158","5.490000000","2005-05-26"
"VERONICA STONE","158","5.490000000","2005-06-15"
"VERONICA STONE","158","3.528461538","2005-07-07"
"VERONICA STONE","158","3.682307692","2005-08-02"
"JILL HAWKINS","159","2.490000000","2005-05-27"
"JILL HAWKINS","159","0.990000000","2005-06-16"
"JILL HAWKINS","159","3.890000000","2005-07-06"
"JILL HAWKINS","159","3.590000000","2005-08-02"
"SANDRA MARTIN","16","2.740000000","2005-05-27"
"SANDRA MARTIN","16","5.190000000","2005-06-17"
"SANDRA MARTIN","16","3.490000000","2005-07-06"
"SANDRA MARTIN","16","4.890000000","2005-08-01"
"ERIN DUNN","160","3.656666666","2005-06-18"
"ERIN DUNN","160","3.212222222","2005-07-08"
"ERIN DUNN","160","4.456666666","2005-08-01"
"GERALDINE PERKINS","161","2.990000000","2005-05-27"
"GERALDINE PERKINS","161","3.490000000","2005-06-17"
"GERALDINE PERKINS","161","4.190000000","2005-07-06"
"GERALDINE PERKINS","161","3.823333333","2005-08-01"
"LAUREN HUDSON","162","3.990000000","2005-05-26"
"LAUREN HUDSON","162","2.590000000","2005-06-15"
"LAUREN HUDSON","162","4.704285714","2005-07-09"
"LAUREN HUDSON","162","3.240000000","2005-08-02"
"LAUREN HUDSON","162","0.990000000","2006-02-14"
"CATHY SPENCER","163","4.990000000","2005-06-15"
"CATHY SPENCER","163","3.717272727","2005-07-06"
"CATHY SPENCER","163","4.390000000","2005-08-01"
"CATHY SPENCER","163","3.990000000","2006-02-14"
"JOANN GARDNER","164","1.990000000","2005-05-31"
"JOANN GARDNER","164","5.656666666","2005-06-16"
"JOANN GARDNER","164","3.890000000","2005-07-08"
"JOANN GARDNER","164","4.490000000","2005-08-02"
"LORRAINE STEPHENS","165","4.990000000","2005-05-27"
"LORRAINE STEPHENS","165","3.490000000","2005-06-17"
"LORRAINE STEPHENS","165","4.156666666","2005-07-06"
"LORRAINE STEPHENS","165","4.156666666","2005-08-01"
"LYNN PAYNE","166","1.990000000","2005-05-28"
"LYNN PAYNE","166","3.490000000","2005-06-15"
"LYNN PAYNE","166","4.374615384","2005-07-06"
"LYNN PAYNE","166","5.090000000","2005-08-01"
"SALLY PIERCE","167","3.656666666","2005-05-26"
"SALLY PIERCE","167","5.323333333","2005-06-15"
"SALLY PIERCE","167","3.256666666","2005-07-06"
"SALLY PIERCE","167","3.990000000","2005-08-01"
"REGINA BERRY","168","2.990000000","2005-05-27"
"REGINA BERRY","168","4.990000000","2005-06-15"
"REGINA BERRY","168","4.166470588","2005-07-06"
"REGINA BERRY","168","4.066923076","2005-08-01"
"REGINA BERRY","168","0.990000000","2006-02-14"
"ERICA MATTHEWS","169","4.490000000","2005-05-28"
"ERICA MATTHEWS","169","3.990000000","2005-06-17"
"ERICA MATTHEWS","169","4.990000000","2005-07-05"
"ERICA MATTHEWS","169","3.615000000","2005-08-17"
"DONNA THOMPSON","17","3.656666666","2005-05-26"
"DONNA THOMPSON","17","6.990000000","2005-06-18"
"DONNA THOMPSON","17","4.878888888","2005-07-10"
"DONNA THOMPSON","17","3.823333333","2005-08-17"
"BEATRICE ARNOLD","170","3.323333333","2005-05-26"
"BEATRICE ARNOLD","170","4.990000000","2005-06-17"
"BEATRICE ARNOLD","170","4.740000000","2005-07-06"
"BEATRICE ARNOLD","170","4.767777777","2005-08-01"
"DOLORES WAGNER","171","9.990000000","2005-05-29"
"DOLORES WAGNER","171","4.704285714","2005-06-16"
"DOLORES WAGNER","171","3.767777777","2005-07-06"
"DOLORES WAGNER","171","4.212222222","2005-08-01"
"BERNICE WILLIS","172","3.990000000","2005-05-27"
"BERNICE WILLIS","172","1.323333333","2005-06-15"
"BERNICE WILLIS","172","5.061428571","2005-07-08"
"BERNICE WILLIS","172","4.528461538","2005-08-01"
"AUDREY RAY","173","3.990000000","2005-05-28"
"AUDREY RAY","173","3.390000000","2005-06-15"
"AUDREY RAY","173","4.132857142","2005-07-06"
"AUDREY RAY","173","4.615000000","2005-08-01"
"YVONNE WATKINS","174","5.490000000","2005-05-25"
"YVONNE WATKINS","174","4.240000000","2005-06-16"
"YVONNE WATKINS","174","4.704285714","2005-07-08"
"YVONNE WATKINS","174","3.990000000","2005-08-01"
"ANNETTE OLSON","175","2.990000000","2005-06-15"
"ANNETTE OLSON","175","4.262727272","2005-07-06"
"ANNETTE OLSON","175","4.656666666","2005-08-01"
"ANNETTE OLSON","175","1.990000000","2006-02-14"
"JUNE CARROLL","176","4.390000000","2005-05-26"
"JUNE CARROLL","176","5.365000000","2005-06-15"
"JUNE CARROLL","176","4.656666666","2005-07-06"
"JUNE CARROLL","176","4.406666666","2005-08-01"
"SAMANTHA DUNCAN","177","2.990000000","2005-06-15"
"SAMANTHA DUNCAN","177","3.275714285","2005-07-08"
"SAMANTHA DUNCAN","177","3.080909090","2005-08-01"
"MARION SNYDER","178","5.615000000","2005-06-15"
"MARION SNYDER","178","4.767777777","2005-07-08"
"MARION SNYDER","178","4.906666666","2005-08-01"
"MARION SNYDER","178","4.990000000","2006-02-14"
"DANA HART","179","4.323333333","2005-05-28"
"DANA HART","179","6.490000000","2005-06-15"
"DANA HART","179","4.918571428","2005-07-06"
"DANA HART","179","3.890000000","2005-08-01"
"CAROL GARCIA","18","4.323333333","2005-05-25"
"CAROL GARCIA","18","6.490000000","2005-06-15"
"CAROL GARCIA","18","3.767777777","2005-07-08"
"CAROL GARCIA","18","3.156666666","2005-08-01"
"STACY CUNNINGHAM","180","2.990000000","2005-05-31"
"STACY CUNNINGHAM","180","2.990000000","2005-06-19"
"STACY CUNNINGHAM","180","4.090000000","2005-07-08"
"STACY CUNNINGHAM","180","4.878888888","2005-08-01"
"STACY CUNNINGHAM","180","4.990000000","2006-02-14"
"ANA BRADLEY","181","6.990000000","2005-05-28"
"ANA BRADLEY","181","4.990000000","2005-06-16"
"ANA BRADLEY","181","6.073333333","2005-07-06"
"ANA BRADLEY","181","4.490000000","2005-08-01"
"ANA BRADLEY","181","2.990000000","2006-02-14"
"RENEE LANE","182","2.490000000","2005-05-26"
"RENEE LANE","182","3.490000000","2005-06-16"
"RENEE LANE","182","3.323333333","2005-07-06"
"RENEE LANE","182","4.865000000","2005-08-02"
"IDA ANDREWS","183","0.990000000","2005-05-27"
"IDA ANDREWS","183","3.740000000","2005-06-15"
"IDA ANDREWS","183","3.171818181","2005-07-06"
"IDA ANDREWS","183","3.704285714","2005-08-01"
"VIVIAN RUIZ","184","3.323333333","2005-05-26"
"VIVIAN RUIZ","184","1.990000000","2005-06-17"
"VIVIAN RUIZ","184","4.101111111","2005-07-07"
"VIVIAN RUIZ","184","4.434444444","2005-08-18"
"ROBERTA HARPER","185","1.656666666","2005-05-25"
"ROBERTA HARPER","185","4.990000000","2005-06-18"
"ROBERTA HARPER","185","4.240000000","2005-07-07"
"ROBERTA HARPER","185","2.790000000","2005-08-02"
"HOLLY FOX","186","1.490000000","2005-05-28"
"HOLLY FOX","186","4.323333333","2005-06-15"
"HOLLY FOX","186","3.365000000","2005-07-11"
"HOLLY FOX","186","3.990000000","2005-08-02"
"HOLLY FOX","186","2.990000000","2006-02-14"
"BRITTANY RILEY","187","7.990000000","2005-05-26"
"BRITTANY RILEY","187","3.418571428","2005-06-15"
"BRITTANY RILEY","187","5.808181818","2005-07-06"
"BRITTANY RILEY","187","7.101111111","2005-08-17"
"MELANIE ARMSTRONG","188","3.490000000","2005-06-16"
"MELANIE ARMSTRONG","188","3.990000000","2005-07-06"
"MELANIE ARMSTRONG","188","3.656666666","2005-08-01"
"MELANIE ARMSTRONG","188","2.990000000","2006-02-14"
"LORETTA CARPENTER","189","5.990000000","2005-05-31"
"LORETTA CARPENTER","189","2.790000000","2005-06-16"
"LORETTA CARPENTER","189","3.790000000","2005-07-06"
"LORETTA CARPENTER","189","5.990000000","2005-08-01"
"RUTH MARTINEZ","19","4.490000000","2005-05-25"
"RUTH MARTINEZ","19","2.990000000","2005-06-19"
"RUTH MARTINEZ","19","5.823333333","2005-07-06"
"RUTH MARTINEZ","19","6.101111111","2005-08-16"
"YOLANDA WEAVER","190","3.990000000","2005-05-27"
"YOLANDA WEAVER","190","3.990000000","2005-06-15"
"YOLANDA WEAVER","190","3.990000000","2005-07-07"
"YOLANDA WEAVER","190","4.156666666","2005-08-02"
"YOLANDA WEAVER","190","4.990000000","2006-02-14"
"JEANETTE GREENE","191","3.990000000","2005-05-31"
"JEANETTE GREENE","191","2.990000000","2005-06-14"
"JEANETTE GREENE","191","4.434444444","2005-07-09"
"JEANETTE GREENE","191","3.990000000","2005-08-01"
"JEANETTE GREENE","191","0.990000000","2006-02-14"
"LAURIE LAWRENCE","192","1.990000000","2005-05-30"
"LAURIE LAWRENCE","192","3.990000000","2005-06-19"
"LAURIE LAWRENCE","192","3.590000000","2005-07-06"
"LAURIE LAWRENCE","192","5.290000000","2005-08-01"
"LAURIE LAWRENCE","192","4.990000000","2006-02-14"
"KATIE ELLIOTT","193","1.990000000","2005-05-26"
"KATIE ELLIOTT","193","5.990000000","2005-06-15"
"KATIE ELLIOTT","193","4.656666666","2005-07-08"
"KATIE ELLIOTT","193","3.890000000","2005-08-01"
"KATIE ELLIOTT","193","2.990000000","2006-02-14"
"KRISTEN CHAVEZ","194","6.490000000","2005-05-27"
"KRISTEN CHAVEZ","194","3.990000000","2005-06-15"
"KRISTEN CHAVEZ","194","5.190000000","2005-07-07"
"KRISTEN CHAVEZ","194","4.823333333","2005-08-02"
"VANESSA SIMS","195","4.353636363","2005-07-07"
"VANESSA SIMS","195","4.865000000","2005-08-02"
"ALMA AUSTIN","196","5.740000000","2005-05-25"
"ALMA AUSTIN","196","3.990000000","2005-06-15"
"ALMA AUSTIN","196","4.561428571","2005-07-08"
"ALMA AUSTIN","196","3.656666666","2005-08-01"
"SUE PETERS","197","2.615000000","2005-05-25"
"SUE PETERS","197","3.990000000","2005-06-15"
"SUE PETERS","197","4.490000000","2005-07-08"
"SUE PETERS","197","4.115000000","2005-08-01"
"ELSIE KELLEY","198","3.390000000","2005-05-27"
"ELSIE KELLEY","198","0.990000000","2005-06-18"
"ELSIE KELLEY","198","3.523333333","2005-07-06"
"ELSIE KELLEY","198","4.427500000","2005-08-01"
"BETH FRANKLIN","199","7.990000000","2005-05-28"
"BETH FRANKLIN","199","2.990000000","2005-06-15"
"BETH FRANKLIN","199","4.406666666","2005-07-08"
"BETH FRANKLIN","199","3.865000000","2005-08-01"
"BETH FRANKLIN","199","2.990000000","2006-02-14"
"PATRICIA JOHNSON","2","4.990000000","2005-05-27"
"PATRICIA JOHNSON","2","2.990000000","2005-06-17"
"PATRICIA JOHNSON","2","5.418571428","2005-07-10"
"PATRICIA JOHNSON","2","4.080909090","2005-08-01"
"SHARON ROBINSON","20","3.990000000","2005-05-26"
"SHARON ROBINSON","20","3.740000000","2005-06-16"
"SHARON ROBINSON","20","4.290000000","2005-07-07"
"SHARON ROBINSON","20","3.528461538","2005-08-01"
"JEANNE LAWSON","200","9.990000000","2005-05-26"
"JEANNE LAWSON","200","4.561428571","2005-06-15"
"JEANNE LAWSON","200","3.790000000","2005-07-06"
"JEANNE LAWSON","200","6.740000000","2005-08-01"
"JEANNE LAWSON","200","2.990000000","2006-02-14"
"VICKI FIELDS","201","5.656666666","2005-05-26"
"VICKI FIELDS","201","5.190000000","2005-06-17"
"VICKI FIELDS","201","3.390000000","2005-07-06"
"VICKI FIELDS","201","4.073333333","2005-08-01"
"CARLA GUTIERREZ","202","2.490000000","2005-06-15"
"CARLA GUTIERREZ","202","4.066923076","2005-07-06"
"CARLA GUTIERREZ","202","4.545555555","2005-08-01"
"TARA RYAN","203","0.990000000","2005-05-26"
"TARA RYAN","203","4.740000000","2005-06-15"
"TARA RYAN","203","5.847142857","2005-07-07"
"TARA RYAN","203","3.490000000","2005-08-01"
"ROSEMARY SCHMIDT","204","3.240000000","2005-05-26"
"ROSEMARY SCHMIDT","204","5.323333333","2005-06-15"
"ROSEMARY SCHMIDT","204","3.490000000","2005-07-07"
"ROSEMARY SCHMIDT","204","4.899090909","2005-08-01"
"EILEEN CARR","205","3.740000000","2005-06-15"
"EILEEN CARR","205","5.740000000","2005-07-06"
"EILEEN CARR","205","3.323333333","2005-08-20"
"TERRI VASQUEZ","206","3.990000000","2005-06-17"
"TERRI VASQUEZ","206","4.682307692","2005-07-06"
"TERRI VASQUEZ","206","4.899090909","2005-08-02"
"GERTRUDE CASTILLO","207","2.990000000","2005-05-25"
"GERTRUDE CASTILLO","207","3.990000000","2005-06-17"
"GERTRUDE CASTILLO","207","3.923333333","2005-07-06"
"GERTRUDE CASTILLO","207","4.740000000","2005-08-01"
"LUCY WHEELER","208","4.990000000","2005-05-25"
"LUCY WHEELER","208","2.390000000","2005-06-16"
"LUCY WHEELER","208","3.605384615","2005-07-06"
"LUCY WHEELER","208","4.390000000","2005-08-01"
"LUCY WHEELER","208","2.990000000","2006-02-14"
"TONYA CHAPMAN","209","4.656666666","2005-05-27"
"TONYA CHAPMAN","209","4.990000000","2005-06-15"
"TONYA CHAPMAN","209","4.872352941","2005-07-06"
"TONYA CHAPMAN","209","5.615000000","2005-08-01"
